Date,Route,Attempted,Succeeded
7/17/2015,Emmons-Winthrop,9,9
7/17/2015,Disappointment Cleaver,10,0
7/17/2015,Emmons-Winthrop,2,0
7/17/2015,Emmons-Winthrop,12,10
7/17/2015,Disappointment Cleaver,4,0
7/17/2015,Emmons-Winthrop,3,3
7/17/2015,Disappointment Cleaver,9,9
7/17/2015,Disappointment Cleaver,2,2
7/17/2015,Disappointment Cleaver,4,4
7/17/2015,Disappointment Cleaver,2,2
7/17/2015,Disappointment Cleaver,2,2
7/17/2015,Disappointment Cleaver,5,0
7/17/2015,Disappointment Cleaver,6,3
7/17/2015,Emmons-Winthrop,9,0
7/17/2015,Disappointment Cleaver,4,4
7/17/2015,Disappointment Cleaver,4,0
7/17/2015,Disappointment Cleaver,12,10
7/17/2015,Disappointment Cleaver,12,6
7/17/2015,Disappointment Cleaver,12,8
7/17/2015,Disappointment Cleaver,6,5
7/17/2015,Disappointment Cleaver,3,3
7/17/2015,Disappointment Cleaver,3,3
7/17/2015,Disappointment Cleaver,1,0
7/17/2015,Disappointment Cleaver,2,0
7/17/2015,Emmons-Winthrop,2,2
7/17/2015,Disappointment Cleaver,4,4
7/17/2015,Disappointment Cleaver,2,2
7/17/2015,Disappointment Cleaver,4,3
7/17/2015,Disappointment Cleaver,2,0
7/16/2015,Disappointment Cleaver,6,0
7/16/2015,Disappointment Cleaver,2,2
7/16/2015,Emmons-Winthrop,4,4
7/16/2015,Emmons-Winthrop,11,11
7/16/2015,Emmons-Winthrop,2,2
7/16/2015,Emmons-Winthrop,4,0
7/16/2015,Disappointment Cleaver,11,11
7/16/2015,Disappointment Cleaver,5,0
7/16/2015,Disappointment Cleaver,2,0
7/16/2015,Disappointment Cleaver,3,3
7/16/2015,Emmons-Winthrop,8,8
7/16/2015,Disappointment Cleaver,12,0
7/16/2015,Kautz Glacier,5,0
7/16/2015,Disappointment Cleaver,6,0
7/16/2015,Emmons-Winthrop,12,10
7/16/2015,Disappointment Cleaver,11,0
7/16/2015,Disappointment Cleaver,2,2
7/16/2015,Emmons-Winthrop,3,3
7/16/2015,Emmons-Winthrop,2,0
7/16/2015,Disappointment Cleaver,4,4
7/16/2015,Disappointment Cleaver,12,8
7/15/2015,Disappointment Cleaver,11,6
7/15/2015,Disappointment Cleaver,2,0
7/15/2015,Disappointment Cleaver,2,2
7/15/2015,Disappointment Cleaver,12,6
7/15/2015,Disappointment Cleaver,3,0
7/15/2015,Emmons-Winthrop,4,0
7/15/2015,Disappointment Cleaver,11,5
7/15/2015,Disappointment Cleaver,3,3
7/15/2015,Disappointment Cleaver,12,12
7/15/2015,Liberty RIngraham Directge,2,0
7/15/2015,Disappointment Cleaver,4,3
7/14/2015,Disappointment Cleaver,2,2
7/14/2015,Disappointment Cleaver,2,2
7/14/2015,Little Tahoma,2,0
7/14/2015,Disappointment Cleaver,4,4
7/14/2015,Disappointment Cleaver,9,6
7/14/2015,Kautz Glacier,12,9
7/14/2015,Disappointment Cleaver,12,10
7/14/2015,Disappointment Cleaver,11,9
7/14/2015,Emmons-Winthrop,12,12
7/14/2015,Emmons-Winthrop,11,0
7/14/2015,Disappointment Cleaver,4,0
7/14/2015,Disappointment Cleaver,2,2
7/14/2015,Kautz Glacier,4,0
7/14/2015,Disappointment Cleaver,6,6
7/14/2015,Disappointment Cleaver,4,4
7/14/2015,Disappointment Cleaver,2,2
7/14/2015,Disappointment Cleaver,3,3
7/14/2015,Disappointment Cleaver,3,3
7/14/2015,Emmons-Winthrop,6,6
7/14/2015,Disappointment Cleaver,8,6
7/14/2015,Emmons-Winthrop,6,3
7/14/2015,Kautz Glacier,12,0
7/13/2015,Disappointment Cleaver,3,0
7/13/2015,Disappointment Cleaver,7,6
7/13/2015,Emmons-Winthrop,11,0
7/13/2015,Disappointment Cleaver,12,10
7/13/2015,Disappointment Cleaver,12,8
7/13/2015,Disappointment Cleaver,12,10
7/13/2015,Disappointment Cleaver,6,6
7/13/2015,Kautz Glacier,6,4
7/13/2015,Disappointment Cleaver,2,0
7/13/2015,Disappointment Cleaver,3,0
7/13/2015,Disappointment Cleaver,1,0
7/13/2015,Disappointment Cleaver,3,3
7/13/2015,Disappointment Cleaver,5,5
7/13/2015,Disappointment Cleaver,3,3
7/13/2015,Disappointment Cleaver,5,5
7/13/2015,Emmons-Winthrop,5,0
7/12/2015,Disappointment Cleaver,4,3
7/12/2015,Emmons-Winthrop,3,3
7/12/2015,Emmons-Winthrop,5,5
7/12/2015,Emmons-Winthrop,9,5
7/12/2015,Disappointment Cleaver,2,2
7/12/2015,Disappointment Cleaver,12,6
7/12/2015,Kautz Glacier,12,12
7/12/2015,Disappointment Cleaver,12,9
7/12/2015,Disappointment Cleaver,11,10
7/12/2015,Disappointment Cleaver,2,2
7/12/2015,Disappointment Cleaver,3,3
7/12/2015,Disappointment Cleaver,2,0
7/12/2015,Kautz Glacier,6,6
7/12/2015,Disappointment Cleaver,3,0
7/12/2015,Disappointment Cleaver,2,0
7/12/2015,Disappointment Cleaver,2,2
7/11/2015,Disappointment Cleaver,6,6
7/11/2015,Emmons-Winthrop,2,2
7/11/2015,Disappointment Cleaver,4,4
7/11/2015,Disappointment Cleaver,2,0
7/11/2015,Disappointment Cleaver,2,0
7/11/2015,Emmons-Winthrop,3,0
7/11/2015,Disappointment Cleaver,2,0
7/11/2015,Kautz Cleaver,1,0
7/11/2015,Disappointment Cleaver,2,0
7/11/2015,Disappointment Cleaver,7,0
7/11/2015,Disappointment Cleaver,2,0
7/11/2015,Disappointment Cleaver,4,0
7/11/2015,Disappointment Cleaver,12,0
7/11/2015,Emmons-Winthrop,3,0
7/11/2015,Emmons-Winthrop,3,0
7/11/2015,Disappointment Cleaver,5,5
7/11/2015,Emmons-Winthrop,3,0
7/11/2015,glacier only - no summit attempt,2,0
7/11/2015,Disappointment Cleaver,4,0
7/11/2015,Disappointment Cleaver,3,3
7/11/2015,Disappointment Cleaver,6,0
7/11/2015,Disappointment Cleaver,12,0
7/11/2015,Disappointment Cleaver,8,8
7/11/2015,Disappointment Cleaver,8,6
7/11/2015,Emmons-Winthrop,2,0
7/10/2015,Disappointment Cleaver,5,0
7/10/2015,Disappointment Cleaver,9,0
7/10/2015,Emmons-Winthrop,3,3
7/10/2015,Disappointment Cleaver,6,0
7/10/2015,Disappointment Cleaver,3,0
7/10/2015,Disappointment Cleaver,3,0
7/10/2015,Disappointment Cleaver,2,2
7/10/2015,Disappointment Cleaver,3,3
7/10/2015,Disappointment Cleaver,2,2
7/10/2015,Disappointment Cleaver,6,0
7/10/2015,Disappointment Cleaver,2,0
7/10/2015,Emmons-Winthrop,3,0
7/10/2015,Disappointment Cleaver,3,0
7/10/2015,Emmons-Winthrop,12,0
7/10/2015,Disappointment Cleaver,3,3
7/10/2015,Emmons-Winthrop,12,11
7/10/2015,Disappointment Cleaver,12,11
7/10/2015,Disappointment Cleaver,12,11
7/10/2015,Disappointment Cleaver,12,7
7/10/2015,Emmons-Winthrop,4,4
7/10/2015,Disappointment Cleaver,2,2
7/10/2015,Disappointment Cleaver,4,4
7/10/2015,Disappointment Cleaver,4,4
7/10/2015,Little Tahoma,3,3
7/10/2015,Kautz Glacier,2,2
7/9/2015,Disappointment Cleaver,3,3
7/9/2015,Disappointment Cleaver,3,2
7/9/2015,Disappointment Cleaver,3,0
7/9/2015,Emmons-Winthrop,8,0
7/9/2015,Emmons-Winthrop,2,0
7/9/2015,Disappointment Cleaver,5,0
7/9/2015,Emmons-Winthrop,8,6
7/9/2015,Disappointment Cleaver,4,0
7/9/2015,Disappointment Cleaver,9,5
7/9/2015,Disappointment Cleaver,8,7
7/9/2015,Disappointment Cleaver,3,0
7/9/2015,Disappointment Cleaver,6,5
7/9/2015,Disappointment Cleaver,3,0
7/9/2015,Disappointment Cleaver,2,2
7/9/2015,Disappointment Cleaver,6,0
7/9/2015,Disappointment Cleaver,11,9
7/9/2015,Disappointment Cleaver,12,12
7/9/2015,Disappointment Cleaver,12,12
7/9/2015,Emmons-Winthrop,6,0
7/9/2015,Disappointment Cleaver,2,2
7/9/2015,Disappointment Cleaver,4,4
7/8/2015,Disappointment Cleaver,12,0
7/8/2015,Disappointment Cleaver,3,3
7/8/2015,Disappointment Cleaver,6,6
7/8/2015,Disappointment Cleaver,3,3
7/8/2015,Disappointment Cleaver,4,4
7/8/2015,Emmons-Winthrop,2,2
7/8/2015,Disappointment Cleaver,3,0
7/8/2015,Disappointment Cleaver,12,12
7/8/2015,Disappointment Cleaver,11,11
7/8/2015,Disappointment Cleaver,2,2
7/8/2015,Emmons-Winthrop,6,6
7/8/2015,Disappointment Cleaver,1,0
7/7/2015,Disappointment Cleaver,1,0
7/7/2015,Disappointment Cleaver,7,7
7/7/2015,Kautz Glacier,8,8
7/7/2015,Disappointment Cleaver,2,2
7/7/2015,Disappointment Cleaver,4,4
7/7/2015,Emmons-Winthrop,2,2
7/7/2015,Kautz Glacier,7,7
7/7/2015,Disappointment Cleaver,12,12
7/7/2015,Emmons-Winthrop,2,2
7/7/2015,Emmons-Winthrop,2,2
7/7/2015,Disappointment Cleaver,2,0
7/7/2015,Disappointment Cleaver,12,4
7/6/2015,Emmons-Winthrop,2,2
7/6/2015,Disappointment Cleaver,2,1
7/6/2015,Emmons-Winthrop,3,0
7/6/2015,Emmons-Winthrop,12,10
7/6/2015,Emmons-Winthrop,5,3
7/6/2015,Emmons-Winthrop,6,5
7/6/2015,Disappointment Cleaver,6,6
7/6/2015,Disappointment Cleaver,3,0
7/6/2015,Disappointment Cleaver,6,6
7/6/2015,Disappointment Cleaver,2,0
7/6/2015,Disappointment Cleaver,6,6
7/6/2015,Disappointment Cleaver,4,0
7/6/2015,Disappointment Cleaver,3,0
7/6/2015,Disappointment Cleaver,8,7
7/6/2015,Disappointment Cleaver,2,0
7/6/2015,Disappointment Cleaver,11,5
7/6/2015,Disappointment Cleaver,11,5
7/6/2015,Disappointment Cleaver,12,10
7/6/2015,Disappointment Cleaver,11,9
7/6/2015,Emmons-Winthrop,2,0
7/6/2015,Emmons-Winthrop,12,9
7/6/2015,Emmons-Winthrop,2,0
7/5/2015,Kautz Glacier,3,3
7/5/2015,Disappointment Cleaver,2,0
7/5/2015,Emmons-Winthrop,2,0
7/5/2015,Disappointment Cleaver,8,8
7/5/2015,Disappointment Cleaver,2,0
7/5/2015,Emmons-Winthrop,2,0
7/5/2015,Disappointment Cleaver,12,7
7/5/2015,Disappointment Cleaver,2,0
7/5/2015,Emmons-Winthrop,12,7
7/5/2015,Disappointment Cleaver,2,2
7/5/2015,Disappointment Cleaver,11,8
7/5/2015,Kautz Glacier,6,6
7/5/2015,Kautz Glacier,12,9
7/5/2015,Kautz Glacier,6,0
7/4/2015,Disappointment Cleaver,5,0
7/4/2015,Disappointment Cleaver,6,0
7/4/2015,Kautz Glacier,2,2
7/4/2015,Disappointment Cleaver,2,0
7/4/2015,Disappointment Cleaver,3,0
7/4/2015,Emmons-Winthrop,5,5
7/4/2015,Disappointment Cleaver,6,2
7/4/2015,Disappointment Cleaver,12,9
7/4/2015,Disappointment Cleaver,12,9
7/4/2015,Disappointment Cleaver,2,0
7/4/2015,Disappointment Cleaver,2,0
7/4/2015,Disappointment Cleaver,4,0
7/4/2015,Disappointment Cleaver,1,1
7/4/2015,Disappointment Cleaver,12,3
7/3/2015,Disappointment Cleaver,3,0
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,5,4
7/3/2015,Disappointment Cleaver,4,0
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,2,2
7/3/2015,Disappointment Cleaver,2,0
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,3,0
7/3/2015,Disappointment Cleaver,4,4
7/3/2015,Disappointment Cleaver,1,1
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,6,0
7/3/2015,Disappointment Cleaver,2,0
7/3/2015,Disappointment Cleaver,4,0
7/3/2015,Disappointment Cleaver,4,0
7/3/2015,Disappointment Cleaver,5,5
7/3/2015,Disappointment Cleaver,3,0
7/3/2015,Disappointment Cleaver,2,0
7/3/2015,Disappointment Cleaver,5,3
7/3/2015,Disappointment Cleaver,2,2
7/3/2015,Emmons-Winthrop,4,0
7/3/2015,Disappointment Cleaver,6,4
7/3/2015,Disappointment Cleaver,2,0
7/3/2015,Emmons-Winthrop,2,0
7/3/2015,Disappointment Cleaver,4,4
7/3/2015,Emmons-Winthrop,2,2
7/3/2015,Emmons-Winthrop,6,6
7/3/2015,Emmons-Winthrop,3,0
7/3/2015,Emmons-Winthrop,3,0
7/3/2015,Emmons-Winthrop,8,0
7/3/2015,Emmons-Winthrop,2,2
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,2,0
7/3/2015,Emmons-Winthrop,6,3
7/3/2015,Disappointment Cleaver,3,3
7/3/2015,Disappointment Cleaver,7,3
7/3/2015,Disappointment Cleaver,2,2
7/3/2015,Disappointment Cleaver,2,2
7/3/2015,Disappointment Cleaver,4,0
7/3/2015,Disappointment Cleaver,11,6
7/3/2015,Disappointment Cleaver,12,6
7/3/2015,Disappointment Cleaver,8,8
7/3/2015,Emmons-Winthrop,6,3
7/3/2015,Emmons-Winthrop,6,0
7/3/2015,Emmons-Winthrop,3,3
7/2/2015,Emmons-Winthrop,12,0
7/2/2015,Emmons-Winthrop,5,5
7/2/2015,Disappointment Cleaver,4,0
7/2/2015,Emmons-Winthrop,2,2
7/2/2015,Tahoma Glacier,3,2
7/2/2015,Disappointment Cleaver,3,0
7/2/2015,Disappointment Cleaver,12,6
7/2/2015,Disappointment Cleaver,11,8
7/2/2015,Disappointment Cleaver,12,9
7/2/2015,Disappointment Cleaver,12,0
7/2/2015,Emmons-Winthrop,6,6
7/2/2015,Emmons-Winthrop,3,3
7/2/2015,Little Tahoma,2,2
7/2/2015,Disappointment Cleaver,5,0
7/2/2015,Emmons-Winthrop,6,6
7/1/2015,Disappointment Cleaver,3,0
7/1/2015,Disappointment Cleaver,2,0
7/1/2015,Disappointment Cleaver,2,2
7/1/2015,Disappointment Cleaver,2,2
7/1/2015,Disappointment Cleaver,6,5
7/1/2015,Disappointment Cleaver,3,3
7/1/2015,Disappointment Cleaver,2,0
7/1/2015,Disappointment Cleaver,9,9
7/1/2015,Disappointment Cleaver,4,4
7/1/2015,Emmons-Winthrop,4,2
7/1/2015,Disappointment Cleaver,5,0
7/1/2015,Emmons-Winthrop,3,0
7/1/2015,Emmons-Winthrop,6,0
7/1/2015,Disappointment Cleaver,2,2
7/1/2015,Disappointment Cleaver,2,2
7/1/2015,Disappointment Cleaver,1,1
7/1/2015,Disappointment Cleaver,12,8
7/1/2015,Disappointment Cleaver,12,7
7/1/2015,Disappointment Cleaver,12,12
7/1/2015,Fuhrers Finger,5,5
7/1/2015,Disappointment Cleaver,12,0
7/1/2015,Disappointment Cleaver,2,0
6/30/2015,Disappointment Cleaver,3,0
6/30/2015,Disappointment Cleaver,2,2
6/30/2015,Disappointment Cleaver,4,4
6/30/2015,Disappointment Cleaver,3,3
6/30/2015,Disappointment Cleaver,3,0
6/30/2015,Emmons-Winthrop,5,5
6/30/2015,Emmons-Winthrop,11,4
6/30/2015,Disappointment Cleaver,2,2
6/30/2015,Disappointment Cleaver,12,9
6/30/2015,Disappointment Cleaver,12,9
6/30/2015,Disappointment Cleaver,12,5
6/30/2015,Kautz Glacier,12,9
6/29/2015,Disappointment Cleaver,3,0
6/29/2015,Kautz Glacier,2,2
6/29/2015,Disappointment Cleaver,2,2
6/29/2015,Kautz Glacier,3,3
6/29/2015,Disappointment Cleaver,3,0
6/29/2015,Emmons-Winthrop,10,5
6/29/2015,Emmons-Winthrop,2,2
6/29/2015,Emmons-Winthrop,4,3
6/29/2015,Emmons-Winthrop,4,4
6/29/2015,Disappointment Cleaver,2,0
6/29/2015,Disappointment Cleaver,3,3
6/29/2015,Kautz Glacier,2,0
6/29/2015,Disappointment Cleaver,2,0
6/29/2015,Disappointment Cleaver,4,4
6/29/2015,Disappointment Cleaver,3,0
6/29/2015,Disappointment Cleaver,12,12
6/29/2015,Disappointment Cleaver,12,8
6/29/2015,Disappointment Cleaver,12,6
6/29/2015,Disappointment Cleaver,12,12
6/29/2015,Disappointment Cleaver,12,8
6/29/2015,Disappointment Cleaver,12,6
6/28/2015,Disappointment Cleaver,4,4
6/28/2015,Emmons-Winthrop,2,0
6/28/2015,Disappointment Cleaver,3,0
6/28/2015,Disappointment Cleaver,2,0
6/28/2015,Disappointment Cleaver,2,0
6/28/2015,Emmons-Winthrop,5,0
6/28/2015,Emmons-Winthrop,2,2
6/28/2015,Emmons-Winthrop,6,6
6/28/2015,Liberty RIngraham Directge,2,0
6/28/2015,Disappointment Cleaver,2,2
6/28/2015,Emmons-Winthrop,11,11
6/28/2015,Disappointment Cleaver,12,7
6/28/2015,Kautz Glacier,12,12
6/28/2015,Disappointment Cleaver,12,8
6/28/2015,Disappointment Cleaver,12,0
6/28/2015,Kautz Glacier,12,0
6/28/2015,Disappointment Cleaver,12,0
6/27/2015,Disappointment Cleaver,2,2
6/27/2015,Emmons-Winthrop,3,3
6/27/2015,Emmons-Winthrop,4,4
6/27/2015,Emmons-Winthrop,3,0
6/27/2015,Emmons-Winthrop,3,0
6/27/2015,Emmons-Winthrop,3,3
6/27/2015,Disappointment Cleaver,4,0
